path,label,crop
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust367_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust284_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust343_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust244_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust308_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust254_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust291_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust249_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust235_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust370_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust311_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust37_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust304_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust33_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust232_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust253_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust289_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust388_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust258_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust424_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust415_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust407_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust271_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust290_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust336_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust350_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust435_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust387_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust318_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust400_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust405_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust380_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust353_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust443_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust27_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust322_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust449_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust355_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust368_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust371_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust247_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust428_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust433_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust263_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust261_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust30_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust302_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust442_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust389_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust339_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust231_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust306_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust373_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust309_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust317_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust378_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust420_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust292_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust296_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust396_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust366_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust425_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust412_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust250_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust437_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust445_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust436_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust316_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust39_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust382_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust446_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust264_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust410_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust41_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust44_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust328_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust418_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust40_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust448_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust333_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust25_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust239_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust283_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust234_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust265_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust376_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust444_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust381_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust301_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust351_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust260_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust406_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust277_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust413_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust383_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust324_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust438_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust257_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust327_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust312_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust310_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust416_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust280_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust286_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust348_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust450_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust305_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust349_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust314_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust357_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust417_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust26_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust294_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust270_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust414_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust441_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust252_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust278_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust386_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust421_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust403_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust346_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust240_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust399_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust293_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust248_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust345_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust233_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust365_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust288_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust394_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust2_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust38_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust337_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust344_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust340_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust266_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust372_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust362_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust3_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust242_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust361_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust243_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust279_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust347_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust313_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust24_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust379_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust447_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust384_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust402_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust332_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust236_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust356_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust391_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust432_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust281_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust326_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust238_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust325_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust419_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust251_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust408_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust363_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust398_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust285_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust315_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust320_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust358_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust274_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust422_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust393_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust34_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust431_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust411_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust273_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust377_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust434_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust335_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust369_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust392_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust28_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust440_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust36_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust385_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust364_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust409_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust542_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust562_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust548_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust508_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust664_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust61_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust561_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust632_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust631_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust569_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust594_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust604_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust490_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust610_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust648_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust529_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust519_.jpg,red rust,Cashew
/content/drive/MyDrive/DSCI591_Group_2/Raw_Data/CCMT_Dataset/Cashew/red rust/red rust532_.jpg,red rust,Cashew
