path,label,label_id
output/processed/septoria leaf spot/septoria leaf spot2284_-Wcue4A.jpg,septoria leaf spot,15
output/processed/brown spot/brown spot634_.jpg,brown spot,2
output/processed/leaf spot/leaf spot678_.jpg,leaf spot,12
output/processed/bacterial blight/bacterial blight2503_.jpg,bacterial blight,1
output/processed/bacterial blight/bacterial blight2528_.jpg,bacterial blight,1
output/processed/leaf spot/leaf spot716_.jpg,leaf spot,12
output/processed/leaf beetle/leaf beetle672_.jpg,leaf beetle,8
output/processed/leaf blight/leaf blight786_.jpg,leaf blight,9
output/processed/brown spot/brown spot765_.jpg,brown spot,2
output/processed/green mite/green mite179_.jpg,green mite,5
output/processed/leaf spot/leaf spot1079_.jpg,leaf spot,12
output/processed/leaf miner/leaf miner1273_.jpg,leaf miner,11
output/processed/healthy/healthy633_.jpg,healthy,7
output/processed/red rust/red rust467_.jpg,red rust,14
output/processed/leaf blight/leaf blight735_.jpg,leaf blight,9
output/processed/bacterial blight/bacterial blight2419_.jpg,bacterial blight,1
output/processed/leaf spot/leaf spot911_.jpg,leaf spot,12
output/processed/leaf miner/leaf miner280_.jpg,leaf miner,11
output/processed/leaf spot/leaf spot451_.jpg,leaf spot,12
output/processed/mosaic/mosaic798_.jpg,mosaic,13
output/processed/healthy/healthy172_.jpg,healthy,7
output/processed/healthy/healthy433_.jpg,healthy,7
output/processed/leaf beetle/leaf beetle602_.jpg,leaf beetle,8
output/processed/leaf miner/leaf miner1141_.jpg,leaf miner,11
output/processed/leaf blight/leaf blight408_.jpg,leaf blight,9
output/processed/mosaic/mosaic154_.jpg,mosaic,13
output/processed/healthy/healthy503_.jpg,healthy,7
output/processed/streak virus/streak virus689_.jpg,streak virus,16
output/processed/bacterial blight/bacterial blight2127_.jpg,bacterial blight,1
output/processed/bacterial blight/bacterial blight1870_.jpg,bacterial blight,1
output/processed/leaf miner/leaf miner350_.jpg,leaf miner,11
output/processed/bacterial blight/bacterial blight1237_.jpg,bacterial blight,1
output/processed/bacterial blight/bacterial blight1611_.jpg,bacterial blight,1
output/processed/leaf miner/leaf miner621_.jpg,leaf miner,11
output/processed/bacterial blight/bacterial blight253_.jpg,bacterial blight,1
output/processed/brown spot/brown spot684_.jpg,brown spot,2
output/processed/leaf blight/leaf blight188_.jpg,leaf blight,9
output/processed/leaf spot/leaf spot1136_.jpg,leaf spot,12
output/processed/brown spot/brown spot707_.jpg,brown spot,2
output/processed/streak virus/streak virus361_.jpg,streak virus,16
output/processed/red rust/red rust1285_.jpg,red rust,14
output/processed/healthy/healthy455_.jpg,healthy,7
output/processed/leaf spot/leaf spot473_.jpg,leaf spot,12
output/processed/brown spot/brown spot450_.jpg,brown spot,2
output/processed/grasshoper/grasshoper317_.jpg,grasshoper,4
output/processed/bacterial blight/bacterial blight1155_.jpg,bacterial blight,1
output/processed/anthracnose/anthracnose240_.jpg,anthracnose,0
output/processed/leaf beetle/leaf beetle349_.jpg,leaf beetle,8
output/processed/grasshoper/grasshoper438_.jpg,grasshoper,4
output/processed/leaf spot/leaf spot1100_.jpg,leaf spot,12
output/processed/red rust/red rust1135_.jpg,red rust,14
output/processed/septoria leaf spot/septoria leaf spot2079_-fO9mHN.jpg,septoria leaf spot,15
output/processed/brown spot/brown spot26_.jpg,brown spot,2
output/processed/septoria leaf spot/septoria leaf spot1932_-fjt46n.jpg,septoria leaf spot,15
output/processed/brown spot/brown spot996_.jpg,brown spot,2
output/processed/anthracnose/anthracnose1194_.jpg,anthracnose,0
output/processed/brown spot/brown spot642_.jpg,brown spot,2
output/processed/anthracnose/anthracnose1537_.jpg,anthracnose,0
output/processed/bacterial blight/bacterial blight422_.jpg,bacterial blight,1
output/processed/brown spot/brown spot1403_.jpg,brown spot,2
output/processed/verticulium wilt/verticulium wilt501_.jpg,verticulium wilt,17
output/processed/green mite/green mite363_.jpg,green mite,5
output/processed/brown spot/brown spot208_.jpg,brown spot,2
output/processed/grasshoper/grasshoper288_.jpg,grasshoper,4
output/processed/leaf curl/leaf curl51_.jpg,leaf curl,10
output/processed/leaf beetle/leaf beetle87_.jpg,leaf beetle,8
output/processed/leaf curl/leaf curl67_.jpg,leaf curl,10
output/processed/streak virus/streak virus561_.jpg,streak virus,16
output/processed/leaf spot/leaf spot855_.jpg,leaf spot,12
output/processed/leaf miner/leaf miner1377_.jpg,leaf miner,11
output/processed/brown spot/brown spot781_.jpg,brown spot,2
output/processed/leaf miner/leaf miner1160_.jpg,leaf miner,11
output/processed/leaf miner/leaf miner720_.jpg,leaf miner,11
output/processed/anthracnose/anthracnose56_.jpg,anthracnose,0
output/processed/leaf curl/leaf curl103_.jpg,leaf curl,10
output/processed/leaf beetle/leaf beetle358_.jpg,leaf beetle,8
output/processed/anthracnose/anthracnose774_.jpg,anthracnose,0
output/processed/brown spot/brown spot35_.jpg,brown spot,2
output/processed/healthy/healthy559_.jpg,healthy,7
output/processed/healthy/healthy1211_.jpg,healthy,7
output/processed/mosaic/mosaic98_.jpg,mosaic,13
output/processed/grasshoper/grasshoper75_.jpg,grasshoper,4
output/processed/fall armyworm/fall armyworm25_.jpg,fall armyworm,3
output/processed/septoria leaf spot/septoria leaf spot1369_.jpg,septoria leaf spot,15
output/processed/leaf blight/leaf blight843_.jpg,leaf blight,9
output/processed/leaf blight/leaf blight201_.jpg,leaf blight,9
output/processed/streak virus/streak virus988_.jpg,streak virus,16
output/processed/bacterial blight/bacterial blight2268_.jpg,bacterial blight,1
output/processed/bacterial blight/bacterial blight2467_.jpg,bacterial blight,1
output/processed/verticulium wilt/verticulium wilt708_.jpg,verticulium wilt,17
output/processed/mosaic/mosaic941_.jpg,mosaic,13
output/processed/red rust/red rust715_.jpg,red rust,14
output/processed/septoria leaf spot/septoria leaf spot2259_-DHd53R.jpg,septoria leaf spot,15
output/processed/green mite/green mite469_.jpg,green mite,5
output/processed/bacterial blight/bacterial blight1547_.jpg,bacterial blight,1
output/processed/grasshoper/grasshoper258_.jpg,grasshoper,4
output/processed/green mite/green mite937_.jpg,green mite,5
output/processed/mosaic/mosaic1116_.jpg,mosaic,13
output/processed/septoria leaf spot/septoria leaf spot2182_-iE9F3T.jpg,septoria leaf spot,15
output/processed/green mite/green mite837_.jpg,green mite,5
output/processed/leaf beetle/leaf beetle680_.jpg,leaf beetle,8
output/processed/grasshoper/grasshoper209_.jpg,grasshoper,4
output/processed/leaf spot/leaf spot1034_.jpg,leaf spot,12
output/processed/brown spot/brown spot1475_.jpg,brown spot,2
output/processed/verticulium wilt/verticulium wilt79_.jpg,verticulium wilt,17
output/processed/streak virus/streak virus19_.jpg,streak virus,16
output/processed/red rust/red rust1568_.jpg,red rust,14
output/processed/bacterial blight/bacterial blight103_.jpg,bacterial blight,1
output/processed/verticulium wilt/verticulium wilt211_.jpg,verticulium wilt,17
output/processed/septoria leaf spot/septoria leaf spot1780_.jpg,septoria leaf spot,15
output/processed/red rust/red rust1402_.jpg,red rust,14
output/processed/bacterial blight/bacterial blight2318_.jpg,bacterial blight,1
output/processed/brown spot/brown spot181_.jpg,brown spot,2
output/processed/green mite/green mite890_.jpg,green mite,5
output/processed/bacterial blight/bacterial blight1360_.jpg,bacterial blight,1
output/processed/septoria leaf spot/septoria leaf spot1720_.jpg,septoria leaf spot,15
output/processed/green mite/green mite96_.jpg,green mite,5
output/processed/mosaic/mosaic1000_.jpg,mosaic,13
output/processed/leaf miner/leaf miner1167_.jpg,leaf miner,11
output/processed/septoria leaf spot/septoria leaf spot526_.jpg,septoria leaf spot,15
output/processed/mosaic/mosaic1172_.jpg,mosaic,13
output/processed/brown spot/brown spot1411_.jpg,brown spot,2
output/processed/leaf blight/leaf blight1037_.jpg,leaf blight,9
output/processed/leaf beetle/leaf beetle445_.jpg,leaf beetle,8
output/processed/leaf spot/leaf spot760_.jpg,leaf spot,12
output/processed/leaf beetle/leaf beetle549_.jpg,leaf beetle,8
output/processed/green mite/green mite1004_.jpg,green mite,5
output/processed/fall armyworm/fall armyworm251_.jpg,fall armyworm,3
output/processed/healthy/healthy812_.jpg,healthy,7
output/processed/leaf miner/leaf miner736_.jpg,leaf miner,11
output/processed/grasshoper/grasshoper110_.jpg,grasshoper,4
output/processed/healthy/healthy454_.jpg,healthy,7
output/processed/bacterial blight/bacterial blight797_.jpg,bacterial blight,1
output/processed/leaf blight/leaf blight1308_.jpg,leaf blight,9
output/processed/anthracnose/anthracnose674_.jpg,anthracnose,0
output/processed/septoria leaf spot/septoria leaf spot50_.jpg,septoria leaf spot,15
output/processed/leaf blight/leaf blight1023_.jpg,leaf blight,9
output/processed/streak virus/streak virus440_.jpg,streak virus,16
output/processed/leaf spot/leaf spot523_.jpg,leaf spot,12
output/processed/leaf beetle/leaf beetle371_.jpg,leaf beetle,8
output/processed/leaf spot/leaf spot481_.jpg,leaf spot,12
output/processed/septoria leaf spot/septoria leaf spot575_.jpg,septoria leaf spot,15
output/processed/anthracnose/anthracnose1727_.jpg,anthracnose,0
output/processed/red rust/red rust1271_.jpg,red rust,14
output/processed/leaf blight/leaf blight368_.jpg,leaf blight,9
output/processed/leaf blight/leaf blight976_.jpg,leaf blight,9
output/processed/grasshoper/grasshoper315_.jpg,grasshoper,4
output/processed/green mite/green mite84_.jpg,green mite,5
output/processed/verticulium wilt/verticulium wilt255_.jpg,verticulium wilt,17
output/processed/bacterial blight/bacterial blight1802_.jpg,bacterial blight,1
output/processed/mosaic/mosaic430_.jpg,mosaic,13
output/processed/gumosis/gumosis308_.jpg,gumosis,6
output/processed/septoria leaf spot/septoria leaf spot1835_.jpg,septoria leaf spot,15
output/processed/streak virus/streak virus747_.jpg,streak virus,16
output/processed/leaf spot/leaf spot1116_.jpg,leaf spot,12
output/processed/leaf miner/leaf miner140_.jpg,leaf miner,11
output/processed/bacterial blight/bacterial blight1837_.jpg,bacterial blight,1
output/processed/leaf blight/leaf blight307_.jpg,leaf blight,9
output/processed/leaf miner/leaf miner843_.jpg,leaf miner,11
output/processed/anthracnose/anthracnose1637_.jpg,anthracnose,0
output/processed/streak virus/streak virus22_.jpg,streak virus,16
output/processed/bacterial blight/bacterial blight441_.jpg,bacterial blight,1
output/processed/grasshoper/grasshoper611_.jpg,grasshoper,4
output/processed/green mite/green mite576_.jpg,green mite,5
output/processed/grasshoper/grasshoper512_.jpg,grasshoper,4
output/processed/red rust/red rust403_.jpg,red rust,14
output/processed/brown spot/brown spot875_.jpg,brown spot,2
output/processed/septoria leaf spot/septoria leaf spot1644_.jpg,septoria leaf spot,15
output/processed/septoria leaf spot/septoria leaf spot675_.jpg,septoria leaf spot,15
output/processed/mosaic/mosaic850_.jpg,mosaic,13
output/processed/streak virus/streak virus260_.jpg,streak virus,16
output/processed/healthy/healthy713_.jpg,healthy,7
output/processed/bacterial blight/bacterial blight2141_.jpg,bacterial blight,1
output/processed/septoria leaf spot/septoria leaf spot1385_.jpg,septoria leaf spot,15
output/processed/brown spot/brown spot1422_.jpg,brown spot,2
output/processed/septoria leaf spot/septoria leaf spot607_.jpg,septoria leaf spot,15
output/processed/green mite/green mite841_.jpg,green mite,5
output/processed/healthy/healthy804_.jpg,healthy,7
output/processed/septoria leaf spot/septoria leaf spot1510_.jpg,septoria leaf spot,15
output/processed/brown spot/brown spot1429_.jpg,brown spot,2
output/processed/bacterial blight/bacterial blight790_.jpg,bacterial blight,1
output/processed/anthracnose/anthracnose1297_.jpg,anthracnose,0
output/processed/streak virus/streak virus796_.jpg,streak virus,16
output/processed/green mite/green mite551_.jpg,green mite,5
output/processed/bacterial blight/bacterial blight1187_.jpg,bacterial blight,1
output/processed/anthracnose/anthracnose1474_.jpg,anthracnose,0
output/processed/leaf spot/leaf spot626_.jpg,leaf spot,12
output/processed/bacterial blight/bacterial blight642_.jpg,bacterial blight,1
output/processed/leaf blight/leaf blight37_.jpg,leaf blight,9
output/processed/leaf beetle/leaf beetle577_.jpg,leaf beetle,8
output/processed/bacterial blight/bacterial blight2077_.jpg,bacterial blight,1
output/processed/anthracnose/anthracnose1655_.jpg,anthracnose,0
output/processed/fall armyworm/fall armyworm171_.jpg,fall armyworm,3
output/processed/septoria leaf spot/septoria leaf spot659_.jpg,septoria leaf spot,15
output/processed/verticulium wilt/verticulium wilt406_.jpg,verticulium wilt,17
output/processed/grasshoper/grasshoper136_.jpg,grasshoper,4
output/processed/healthy/healthy1352_.jpg,healthy,7
output/processed/fall armyworm/fall armyworm233_.jpg,fall armyworm,3
output/processed/bacterial blight/bacterial blight845_.jpg,bacterial blight,1
output/processed/red rust/red rust339_.jpg,red rust,14
output/processed/bacterial blight/bacterial blight981_.jpg,bacterial blight,1
output/processed/red rust/red rust1150_.jpg,red rust,14
output/processed/bacterial blight/bacterial blight503_.jpg,bacterial blight,1
output/processed/verticulium wilt/verticulium wilt368_.jpg,verticulium wilt,17
output/processed/anthracnose/anthracnose1207_.jpg,anthracnose,0
output/processed/streak virus/streak virus964_.jpg,streak virus,16
output/processed/leaf miner/leaf miner87_.jpg,leaf miner,11
output/processed/grasshoper/grasshoper521_.jpg,grasshoper,4
output/processed/brown spot/brown spot747_.jpg,brown spot,2
output/processed/leaf curl/leaf curl228_.jpg,leaf curl,10
output/processed/brown spot/brown spot55_.jpg,brown spot,2
output/processed/brown spot/brown spot1479_.jpg,brown spot,2
output/processed/leaf blight/leaf blight414_.jpg,leaf blight,9
output/processed/verticulium wilt/verticulium wilt77_.jpg,verticulium wilt,17
output/processed/brown spot/brown spot982_.jpg,brown spot,2
output/processed/leaf blight/leaf blight583_.jpg,leaf blight,9
output/processed/brown spot/brown spot85_.jpg,brown spot,2
output/processed/fall armyworm/fall armyworm71_.jpg,fall armyworm,3
output/processed/fall armyworm/fall armyworm227_.jpg,fall armyworm,3
output/processed/leaf miner/leaf miner383_.jpg,leaf miner,11
output/processed/leaf miner/leaf miner1242_.jpg,leaf miner,11
output/processed/septoria leaf spot/septoria leaf spot363_.jpg,septoria leaf spot,15
output/processed/red rust/red rust1260_.jpg,red rust,14
output/processed/bacterial blight/bacterial blight1740_.jpg,bacterial blight,1
output/processed/healthy/healthy472_.jpg,healthy,7
output/processed/septoria leaf spot/septoria leaf spot195_.jpg,septoria leaf spot,15
output/processed/mosaic/mosaic1125_.jpg,mosaic,13
output/processed/green mite/green mite72_.jpg,green mite,5
output/processed/leaf beetle/leaf beetle127_.jpg,leaf beetle,8
output/processed/streak virus/streak virus758_.jpg,streak virus,16
output/processed/mosaic/mosaic651_.jpg,mosaic,13
output/processed/anthracnose/anthracnose1673_.jpg,anthracnose,0
output/processed/streak virus/streak virus223_.jpg,streak virus,16
output/processed/anthracnose/anthracnose1268_.jpg,anthracnose,0
output/processed/septoria leaf spot/septoria leaf spot708_.jpg,septoria leaf spot,15
output/processed/healthy/healthy834_.jpg,healthy,7
output/processed/green mite/green mite523_.jpg,green mite,5
output/processed/green mite/green mite701_.jpg,green mite,5
output/processed/brown spot/brown spot133_.jpg,brown spot,2
output/processed/anthracnose/anthracnose1146_.jpg,anthracnose,0
output/processed/leaf spot/leaf spot50_.jpg,leaf spot,12
output/processed/leaf miner/leaf miner1372_.jpg,leaf miner,11
output/processed/healthy/healthy1181_.jpg,healthy,7
output/processed/brown spot/brown spot1293_.jpg,brown spot,2
output/processed/mosaic/mosaic1069_.jpg,mosaic,13
output/processed/leaf miner/leaf miner1324_.jpg,leaf miner,11
output/processed/bacterial blight/bacterial blight1649_.jpg,bacterial blight,1
output/processed/septoria leaf spot/septoria leaf spot2223_-SLrQk1.jpg,septoria leaf spot,15
output/processed/septoria leaf spot/septoria leaf spot711_.jpg,septoria leaf spot,15
output/processed/bacterial blight/bacterial blight1362_.jpg,bacterial blight,1
